id,facebook_id,page_name,page_type
11132,109552985800551,Tilex,company
20504,143683938853,Nestle Toll House,company
5948,164824846910503,The Chew,tvshow
15864,162301973870115,Feast of Fiction,tvshow
17729,97236667166,Skinny Cow,company
12948,54807991378,Dreyer's,company
319,131038446496,TracFone Wireless,company
682,126208706497,Cream of Wheat,company
1074,183148088453,Van's Foods,company
8396,109433969074313,Joan of Arc Beans,company
17203,24497276164,Doritos,company
2080,243007625183,Maple Grove Farms,company
7367,135480562842,Box Tops for Education,company
15792,134837548388,ShopAtHome.com,company
12028,107382671805,Red Vines,company
13630,10081584315,Betty Crocker,company
14736,124728879505,Campbell's,company
15431,200535470092590,Vita Coco,company
5974,147724765250673,Súper Selectos,company
9618,24932281961,Nutella,company
13770,139431419376,Raisinets,company
871,129275200473595,National Dairy Council,company
781,84599900399,Spirit Halloween,company
4338,26676834754,Extra,tvshow
1833,1513522665532978,Green Chef,company
3577,1442900745988295,One Magnificent Morning,tvshow
11536,22934684677,The Big Bang Theory,tvshow
12376,447768428580345,Essentia Water,company
12453,1046314848718543,The Late Late Show with James Corden,tvshow
13620,431484566871111,Misfit Wearables,company
7291,115286365119,Pork Be Inspired,company
545,154769827890758,I Love Lucy,tvshow
699,16237767678,Hunt's,company
649,212496562128762,The Jello Mold Mistress of Brooklyn,company
12812,168914433164059,Once Upon a Time,tvshow
21334,157498561351,Food Lion,company
19938,102031795705,CLIF Kid,company
10606,162131900802,Bite Me More,company
20174,164397967009351,Allen's Lollies,company
20126,501975083181502,San Pellegrino Fruit Beverages,company
21784,36585994497,Children's Hospital of Philadelphia,company
9018,35345841128,Un Nuevo Día,tvshow
2268,106076969516,Cynthia Rowley,company
2192,114022735288623,cupcakes and cashmere,company
13621,528414340586569,The Line,tvshow
18886,113114248706382,NYC Department of Small Business Services,government
2576,66683700459,Divorce Court,tvshow
12936,167544417801,US Army Military District of Washington,government
18760,47046710868,Dagoba Organic Chocolate,company
18952,162290915432,Access,tvshow
4480,953617174705017,Celebrity Page TV,tvshow
20421,351077998246018,Turkish Airlines,company
10805,260431051694,PepsiCo,company
9220,246854871491,U.S. Army Garrison Red Cloud,government
2842,69966110882,visitPA,company
7142,115967218142,Boise Police Department,government
3400,102770506475249,Stitch Fix,company
14981,129171420458034,NYC Workforce1 Career Centers,government
5021,279974045430851,NBC 6 in the Mix,tvshow
4930,109077409118340,Grandma's Molasses,company
21141,12770210203,Epicurious,company
2595,6550003123,The North Face,company
2514,40118983883,Bergdorf Goodman,company
14532,71383587806,SNAP Interactive,company
21222,159053600780924,George to the Rescue,tvshow
6011,341697512652,GE Lighting,company
18471,206026472805151,The Age of Happiness,company
1578,76410851892,Hidden Valley,company
4150,174954282692499,Unusually Thicke,tvshow
14596,435201609934824,The Meredith Vieira Show,tvshow
15315,98723213294,VisitNH - New Hampshire,company
11892,195974498373,Jimmy Kimmel Live,tvshow
13471,328646130518530,Tractor Supply Co.,company
20900,152089861633954,Whodunnit?,tvshow
19022,323838335287,Happy Endings,tvshow
16036,350848398309321,Nashville,tvshow
10586,351622698269009,Bet on Your Baby,tvshow
8855,459068727496944,The Goldbergs,tvshow
16087,23848612879,Wipeout,tvshow
4760,293681772187,Rookie Blue,tvshow
17547,142355712215,Vista L.A.,tvshow
14804,149475666523,The View,tvshow
20056,730605833741569,Tampa Bay's Morning Blend,tvshow
66,190073274544,Green & Black's,company
6770,131583793581459,Tom and Jerry,tvshow
7740,209565489060052,The Legend of Korra,tvshow
2658,115965091775764,Teenage Mutant Ninja Turtles,tvshow
17392,159616034235,Walmart,company
356,262068223869967,NYPD,government
6015,202613976479268,Amazon Toys & Games,company
1393,17648521247,Kohl's,company
5806,125737184135956,Toys R Us UK,company
1984,262799010567881,Bachelor in Paradise,tvshow
4809,167555906615100,The Voice,tvshow
9992,63445693036,Macy's,company
142,379228478788668,B&G Pickles & Peppers,company
6763,22166130048,Ford Motor Company,company
3898,166947636653204,フィンランド大使館－Embassy of Finland in Tokyo,government
1011,61876535793,VISIT FLORIDA,company
8283,578869318803194,Marie Callender's,company
11809,393364824033060,Dell,company
4531,20582642681,Sam's Club,company
11977,63235852597,Parks and Recreation,tvshow
7848,80109525493,Rock 'n' Roll Marathon Series,company
6115,100064773659,CamelBak,company
11984,8595605828,Brooks Running,company
131,441049269272968,Bouchon Bistro,company
10998,106874109386,Huggies,company
4555,115611545121857,X-ACTO,company
22464,198333355974,Keurig,company
9858,106000626118914,Mondelēz International,company
12573,9465008123,Amazon.com,company
7427,425677887526239,NYSERDA,government
8050,12699262021,Best Buy,company
9922,657533204328880,"Montgomery County, Maryland Office of Energy and Sustainability",government
4897,642145005832540,U.S. EPA - New England Region,government
3491,230460313642986,U.S. General Services Administration Mid-Atlantic Region,government
4068,1665529797095068,ENERGY STAR Canada,government
6473,143460545677845,U.S. Global Change Research Program,government
13487,107984482572998,Agencia de Protección Ambiental de Estados Unidos (U.S. EPA en español),government
4249,116505165050037,EPA Indoor airPLUS,government
5212,39637302228,U.S. Environmental Protection Agency,government
10718,102279051960,General Motors,company
10745,410401442331394,Highmark,company
7042,205617966124402,Engineer Your Space,tvshow
4368,90250031635,Meijer,company
2574,158876870843772,first direct,company
318,340627227551,Just Eat UK,company
451,104667776288021,BBC Apprentice,tvshow
8512,368037159399,McCormick Spice,company
513,108381603303,HERSHEY'S,company
14298,489591627793938,Wonderful Halos,company
4278,597328150343944,Scorpion,tvshow
8587,96716743352,Undercover Boss,tvshow
2284,1437681556527700,"Headquarters Support Company, 603rd Aviation Support Battalion",government
5893,127874770617229,Eat St.,tvshow
12052,1317870898255616,FOOBY,company
10470,216331155420,Starbucks Deutschland,company
1068,136959382981749,Utah Division of Wildlife Resources,government
7158,20033605039,Sweet Leaf Tea,company
5229,30375689218,The Rhode Show,tvshow
8098,742705902456695,Alameda County Supervisor Scott Haggerty,politician
13268,247402692046510,Mike Albano,politician
807,123545484331329,NewKids,tvshow
405,62148248732,U.S. Naval Air Forces,government
4013,120067811388875,Herdez Brand,company
11996,35198503261,Rent-A-Center,company
3130,314499212242,Pfizer,company
18721,21076301296,U.S. Department of State - Careers,government
13911,131080263606125,Capital One,company
11212,147632815308858,Woolworths,company
20254,28596954907,Coleman U.S.A.,company
12283,122453658852,US Air Force Academy (Official),government
2553,124149619252,Chipotle Mexican Grill,company
12392,31942741556,Icelandair,company
8391,145597802176636,NESTEA,company
1086,124333821004961,Ohio Department of Developmental Disabilities,government
18699,91090638261,Delta Vacations,company
3153,9335481377,6abc Action News,tvshow
8274,161430068968,Burlington,company
11114,102986556473131,Litton's Weekend Adventure,tvshow
14189,471812489519912,3d US Infantry Regiment FRG (The Old Guard),government
6768,49656581518,Stuart Weitzman,company
6950,295479040495545,This Week,tvshow
11202,160513344045084,John Neely Kennedy,politician
1113,113855433964,www.lastminute.com.au,company
1494,139124319523130,Stay Smart Online,government
368,197862760252456,Missouri River Recovery Program,government
4379,160539920642619,Mingo National Wildlife Refuge,government
4616,152254184830210,Jordan River National Fish Hatchery,government
3743,132686020094630,Preservation Programs at the U.S. National Archives,government
14084,129424269765,Research at the US National Archives,government
7830,7100914121,American Experience | PBS,tvshow
14213,139511366067036,USFWS National Wildlife Refuge System,government
5057,198814218768,National Archives at Chicago,government
15761,359260967449883,US National Archives Students and Interns,government
16993,6806028948,Southwest Airlines,company
14908,164766460787,Visit Arizona,company
7664,128894850521112,Chicago Mayor's Office,government
6316,176238375749707,Upper Mississippi River National Wildlife & Fish Refuge,government
14811,108650015336,Pat Quinn,politician
15085,158644827499855,Rock Island Arsenal,government
4864,191709127587806,Visit The USA,company
2935,341431305970091,"Pat McGuire, State Senator",politician
134,368446079376,Academy Sports + Outdoors,company
2419,200929613323230,Crocs,company
3216,175657152445925,Crocs,company
3524,118421854890032,Crocs,company
13870,253832364662547,Crocs,company
2034,110905022355305,Crocs,company
4242,106068193434,6pm.com,company
6285,205713766107132,Crocs,company
7890,237508296268395,Crocs,company
13085,148714060068,Dillard's,company
7625,137564029619868,Zalando,company
15438,74195399394,Crocs,company
359,153053401449492,Crocs,company
13865,150784285312,Famous Footwear,company
5716,121434489183,Visit Colorado,company
6305,118815541292,City of Orlando - Government,government
1366,408582579294175,UK government,government
2892,127878635810,British Embassy Yerevan,government
8054,1480151665564753,German Consulate General in Miami,government
9423,120621874637858,British Embassy Vilnius,government
9446,164625935468,Olapic,company
7194,112057275015,Jack Rogers,company
9180,176548369099092,Barbara Lee,politician
5744,6444958138,Debbie Wasserman Schultz,politician
5241,122393807842447,U.S. Embassy Rangoon,government
7536,148714591835821,Downton Abbey,tvshow
927,313583340206,U.S. Office of Personnel Management,government
3499,88096974848,Department of Defense Education Activity (DoDEA),government
5910,169481846408122,"Luke AFB, Arizona-56th Fighter Wing",government
5994,191575794205863,NASA's Wallops Flight Facility,government
8316,284232146786,CERDEC,government
9128,54912575666,ESA - European Space Agency,government
11762,227814967248524,Arnold Engineering Development Complex,government
11894,77358532685,Idaho National Laboratory,government
12371,176647459081706,The Joint Staff,government
13509,176721926905,Aviano Air Base,government
14428,543921059046933,The Henry Ford's Innovation Nation with Mo Rocca,tvshow
14996,174214539291735,SDDC,government
15831,125925117441499,NASA Chief Information Officer,government
9946,131613310378,United Launch Alliance,company
10379,15877306073,U.S. Department of State,government
17780,102635589782433,U.S. Geological Survey (USGS),government
1271,368680505019,U.S. Transportation Command (USTRANSCOM),government
3735,179587888720522,Department of Homeland Security,government
4502,119621891000,U.S. Army Materiel Command,government
8765,263915725997,Office of Naval Research,government
10418,118107518236480,NASA Sun Science,government
11804,127503813936902,Corpus Christi Army Depot,government
6045,217056775044,"U.S. Army Research, Development and Engineering Command",government
16978,349194418504304,Air Mobility Command,government
12740,312241263031,"Galveston District, U.S. Army Corps of Engineers",government
14513,167761127165,128th Air Refueling Wing,government
14685,81426950401,Department of Energy Office of Scientific and Technical Information,government
17402,64151799605,U.S. Central Command,government
240,191810904195780,Go Coast Guard,government
4911,120550918010950,NASA's Juno Mission to Jupiter,government
10585,206998479337807,House Committee on Appropriations - Republicans,government
11432,116142148453098,U.S. Army Edgewood Chemical Biological Center - ECBC,government
12254,101595647113,Office of the Director of National Intelligence,government
17658,139578839386689,The Royal International Air Tattoo,government
2355,132003660176193,AFN Kaiserslautern,government
2597,20528438720,Microsoft,company
3889,1442712095960180,National Reconnaissance Office,government
4042,232421426802224,National Geospatial-Intelligence Agency,government
5896,64137347984,Air Combat Command,government
7742,2235982159960285,Armed with Science - DoD,government
13252,427224690342,U.S. Pacific Air Forces,government
5822,108559879193246,NASA Technology,government
15290,233215746748332,Army STEM Experience,government
5230,33575580843,Microsoft Research,company
15785,343064425809,Exchange Programs - U.S. Department of State,government
16122,143512799000773,American Battle Monuments Commission,government
16688,88014372638,Royal Australian Air Force,government
17258,124523484267930,Joint Base Elmendorf-Richardson JBER (official),government
17983,5550296508,CNN,company
7438,197311240419563,Late Night with Seth Meyers,tvshow
15053,94465273076,The Pacific,tvshow
1071,184622058622,Air Force Reserve,government
3896,304603755728,New York City Fire Department (FDNY),government
18424,252883501392664,Arizona Commerce Authority,government
19320,177349942303956,Lands' End Business,company
13441,293661022758,Let's Move,government
7671,6237476908,HomeAway,company
91,219150418186,3 Musketeers,company
14028,69271134446,thredUP,company
8896,105314739733,U.S. Army Fort Carson,government
11644,78940833098,I Corps,government
12023,334604773329334,U.S. Army Nurse Corps,government
2078,94399502298,U.S. Food and Drug Administration,government
11295,147262525292598,SportsCenter,tvshow
8734,324757578832,"National Heart, Lung, and Blood Institute (NHLBI)",government
12714,200723243307374,FoodSafety.gov,government
11704,365858424313,555 Engineer Brigade,government
12937,223755015224,Fort Hood Warrior Transition Unit,government
1391,5719199773,US Army Golden Knights,government
4343,291505047613914,Adolescent Medicine,government
1761,146698442052691,U.S. Coast Guard Pacific Area,government
5247,278692762247008,U.S. Coast Guard Station Fort Myers Beach,government
18951,140112049384951,U.S. Coast Guard Base Kodiak,government
9891,109848425754962,Wizard World,company
495,103659786339744,Sydney Weekender,tvshow
21828,246802262422,California Avocados,company
15158,364278496996893,General Mills Cereal,company
401,309107999114376,Cheerios UK,company
10749,7239334663,USAA,company
20856,140302859375255,Tampa Police Department,government
12329,81833987430,Premios Juventud,tvshow
13128,140325787269,Bass Pro Shops,company
96,139152096100639,Noticias Univision Florida Central,tvshow
11921,6976800919,Cold Stone Creamery,company
13886,123752877694785,KeVita,company
9867,154133811324973,Manor,company
7171,311446692254276,Consumer Protection Ontario,government
7358,228132537208218,Tammy Duckworth,politician
7500,851038201599546,JumbleJoy.com,company
10294,226402156107,AMBER Alert,government
8694,58080781287,Brian Schatz,politician
2422,181672115182569,Returning Service Members - U.S. Dept. of Veterans Affairs,government
5030,80836222708,Brisbane City Council,government
11612,91396988467,Republican Party of Texas,government
13257,72817416193,Cake Boss,tvshow
5396,134278719946186,Bayer,company
7589,213638852007750,Impractical Jokers,tvshow
4521,36652463083,LifeTime.Life,company
3703,36004768305,French Connection,company
11046,97627700810,UGG,company
614,152024974863322,Memphis District Corps of Engineers,government
2186,1469449676658974,U.S. Forest Service - Sierra National Forest,government
3476,210187905673148,USAID Kyrgyz Republic,government
2087,180381489134,Chris Christie,politician
2905,561002390626630,Lucky Dog,tvshow
7046,545775132233909,The Late Show with Stephen Colbert,tvshow
4014,182966565088717,Judge Judy,tvshow
776,1482710428616930,Marry Me,tvshow
1265,31581343398,Baked by Melissa,company
3875,636627383037014,"Signed, Sealed, Delivered",tvshow
1659,152383678255908,When Calls the Heart,tvshow
580,489536651069106,House of Cards,tvshow
10543,291755292870,Disneyland Paris,company
3552,105099412908163,Nitro Boats,company
7519,353136044758648,Disneyland Today,company
5008,222145784478972,Disneyland Annual Passholders,company
538,73676817966,Danny O'Donnell,politician
9797,439205919486040,NYC Opportunity,government
11427,263964726952673,NYC Votes,government
8579,127234500747938,NYC Department of Records,government
9761,166279802886,NYC DOT,government
10724,676979772324556,New York State Office for New Americans,government
16602,176748609063,U.S. EMBASSY ATHENS,government
7269,247971402625,NYC Media,government
14043,124573124239660,MetroPlus Health Plan,company
11472,104231109468,NYCEDC,government
17863,44499520630,Sears,company
9120,10461186460,Ben & Jerry's,company
5746,1531681770389953,"St. Louis Park, Minnesota Police Department",government
13971,290643353658,"City of Edina, MN (Local Government)",government
24,127122004049986,Schweppes Australia,company
1274,329681735366,Digicel,company
1404,56232316996,Sony,company
4280,6172127502,Vodafone New Zealand,company
5920,715813228463058,New Zealand High Commission in Samoa,government
6667,119565995152,Coca-Cola Australia,company
17915,125439947492620,The Fresh Prince of Bel-Air,tvshow
20550,202282699383,Jersey Shore,tvshow
5500,124599484158,Digicel,company
7799,306497083787,Digicel,company
8911,46935642377,Digicel,company
13608,124006997028,Digicel,company
14228,114998944652,Oreo,company
17254,182162001806727,adidas,company
20516,55482772043,Glee,tvshow
199,132945996743236,7-Eleven Australia,company
5285,498854736837791,Australia in Samoa,government
12285,158207667571950,Digicel,company
6340,94622926989,Virgin Australia,company
8168,23637220776,Air New Zealand,company
14904,197049559903,Digicel,company
21347,298784453572,Digicel,company
13663,490713411001529,ASUS Republic of Gamers,company
6427,431308916919365,Luke Howarth,politician
160,443442745770466,Department of Transport,government
14864,281345848552176,Abu Dhabi Department of Urban Planning and Municipalities,government
4321,674773612638609,Route Fifty,company
5782,332462703141,Karilyn Bonilla,politician
2443,234991263226908,José R. Nadal Power,politician
13767,679158105480679,Manuel Natal Albelo,politician
19347,78922439964,FEMA Federal Emergency Management Agency,government
15979,139411502915,La Fortaleza de PR,government
10506,9291921501,Kenneth Cole,company
12628,72234864756,Kingsford Charcoal,company
17806,269661031391,Puppy Bowl,tvshow
1194,468222416596214,New York State Office of General Services,government
18828,226323387399567,New York State Office for People With Developmental Disabilities,government
6219,135439271749,New York State Division of Veterans' Affairs,government
1431,177148895647767,US National Weather Service New York NY,government
14484,388706457831026,Visit Mobile,company
20764,169873304895,Air Force Materiel Command,government
219,1592040124383871,352d Special Operations Wing,government
14659,159444347067,XVIII Airborne Corps,government
3797,75608370019,United States Institute of Peace,government
12776,184609361596971,Scott Peters,politician
12837,79294403301,The X Factor,tvshow
17261,55821649315,Henri Bendel,company
287,105532425026,Milk,company
12698,129336593781059,Alim'agri,government
47,518989818298491,Service de police de la Ville de Montréal - SPVM,government
3053,388129384571632,IMPD News,government
72,501375619956944,T.C. Boston Başkonsolosluğu-Turkish Consulate General in Boston,government
7839,244816482042,czc.cz,company
20638,5585759167,Newegg,company
1235,137782219574860,WD,company
9225,184560538249686,WD,company
4652,20407465341,Claire's,company
3405,115315355166456,Welch's,company
8021,82643606520,FAGE,company
14077,461770387244445,The Millers,tvshow
3820,153765317979054,Jarlsberg,company
4545,220199081358370,Dillons,company
10423,157070690999387,Birds Eye Vegetables,company
10320,39921022517,MAURY,tvshow
11616,158307244279033,Emirates,company
1461,176318469116118,"William Owen-Jones Division 2, Gold Coast",politician
2176,124470254262656,Hong Kong Airlines 香港航空,company
14862,53772921578,Malcolm Turnbull,politician
18030,164738646909803,Great Grains,company
2068,1570916196489146,House Transportation & Infrastructure Democrats,government
889,379045255449147,San Antonio Police Department,government
6961,138020572909535,Texas VLB,government
10923,122962814401760,Joint Task Force Guantanamo,government
6780,106168799415729,Combined Joint Task Force-Horn of Africa,government
4851,275470169225154,Embraer,company
19721,179610235833,City of Charlotte Government,government
11230,125459124158601,Facebook Safety,company
13100,260060694025776,Secretaria de Energia e Mineração do Estado de São Paulo,government
6276,6290032613,Deval Patrick,politician
17622,238035979585987,Northwestern Indiana Regional Planning Commission,government
6980,112535293973,New York Army National Guard,government
2942,80128057786,"Fort George G. Meade, Md",government
7102,169617583067502,Sun Drop,company
8869,91483039183,US Army Fort Benning,government
2444,92862094366,NOAA Teacher at Sea Program,government
3965,81729891655,NOAA Office of National Marine Sanctuaries,government
1701,260339747328955,US National Weather Service Middle Atlantic River Forecast Center,government
5019,950424185092492,Clean Green Baltimore County,government
5676,1509544039301358,SEXY BEASTS,tvshow
11890,10646929759,America's Got Talent,tvshow
1282,1522633664630497,Canadian Armed Forces,government
11775,112909452976,U.S. Army Africa,government
9651,321942482625,Army Targeting Center,government
11422,610062725776086,Allied Joint Force Command Naples - JFCNP,government
14906,146106688777065,National Archives at Philadelphia,government
19820,127904899689,U.S. Army Simulation & Training Technology Center,government
20465,186915875221,United States Army Field Artillery School,government
4975,402126593133369,Esercito Italiano,government
4494,143298474922,"4th Brigade, 3rd Infantry Division",government
9493,190748304291242,U.S. Army Acquisition Support Center,government
6486,278017886795,USAG Daegu,government
6721,207199196040473,"2nd Infantry Brigade Combat Team, 4th Infantry Division",government
13095,110504058983973,Army Knowledge Online/Defense Knowledge Online,company
17984,185387503039,Army Housing,government
1649,161216008964,Penn State Army ROTC,government
3805,198269443517314,U.S. Army Women's Museum,government
10334,135389573179664,The Army Distributed Learning Program,government
14746,592414694156723,Allied Land Command,government
2244,107771092605413,9th Mission Support Command,government
5755,103157219806,U.S. Embassy-Dhaka,government
16194,450695111686516,3-82nd General Support Aviation Battalion - GSAB,government
16155,686814348097821,Forces armées canadiennes,government
19870,63978791712,"Europe District, U.S. Army Corps of Engineers",government
19926,80335332266,Senator Mike Crapo,politician
7641,110065279992,1st Infantry Division,government
1504,198962956865879,The Living Room,tvshow
16041,206931039401939,Disney On Ice,company
8179,235002103356870,The Whispers,tvshow
15419,26517549308,Days of our Lives,tvshow
4806,373494899488564,High Commission of Canada in Barbados,government
4254,51156889792,"\"Babies\"\"R\"\"Us\"",company
16248,120652781304324,WRCB Storm Alert Weather,tvshow
12383,231535933558286,WRCB Eyewitness Sports,tvshow
10721,162808387107524,Cathay Pacific Airways,company
878,173507938832,Air New Zealand,company
1859,25147938180,Shane Rattenbury MLA,politician
1103,120910908628,14th Public Affairs Detachment,government
6361,133289930016994,"3rd Brigade Combat Team, 1st Cavalry Division",government
10391,122692531967,"101st CAB, Wings of Destiny",government
635,202313659778897,Sill CYSS Teen,government
1634,78913147606,Fort Knox Family and MWR,government
2819,146654961769,USAG-MIAMI FMWR,government
3599,288023731251461,"Field Artillery Squadron, 3d CR",government
7209,166485140067008,516th Signal Brigade (Official Website),government
14769,235965333270954,Wounded Soldier and Family Hotline,government
14547,386597364737897,Bliss CYSS FCC,government
270,194091260642071,"Troop Command Family Readiness Group, Brooke Army Medical Center",government
10666,144960975567400,U.S. Army Future Soldier Family,government
13987,492996847378535,Hohenfels CYS,government
10468,81597546148,Army OneSource,government
4579,158805714220166,Garrison Wiesbaden,government
12595,141248659296296,Ralphs,company
18416,75963552383,The Wendy Williams Show,tvshow
8446,7774036261,Anthony Bourdain: No Reservations,tvshow
11713,629915577058827,DAVID Seeds,company
3417,155076641171223,Egg Beaters,company
14438,679874252101695,QVC Style,company
8390,357349079743,Pnina Tornai,company
15211,268107083329227,The Real,tvshow
7017,42926793405,Holland America Line,company
3469,130524243634087,EU Science & Innovation,government
5025,157050574354851,Ameya Pawar,politician
1589,131381520241235,Pepsi MAX,company
12538,104826099548826,Hillshire Farm,company
3490,208515235850211,Forno de Minas,company
5784,362349606322,Superama México,company
5159,191020577600655,Kinder Bueno,company
8080,1498869556993176,Ferrero Rocher,company
4610,322188931183853,Nutella,company
8264,406912966090445,Nutella,company
4091,46687203018,The Children's Place,company
1852,701243620005232,Crazy Ex-Girlfriend,tvshow
1291,165071350271743,The Carrie Diaries,tvshow
686,134318949992398,Woolworths Rewards,company
11638,130240220398909,The Conversation,tvshow
12170,189186870129,Mrs. Cubbison's,company
18836,6372775731,Proud Parenting,company
16600,718774668148259,Treehouse Masters,tvshow
2694,123953247690482,Pure Leaf,company
493,133244940060056,Life in the Lofthouse,company
8782,157763087590617,MILO Australia & New Zealand,company
7010,172758932738142,PhRMA,company
5098,1440019856308896,Pennsylvania Department of Health,government
21550,121317881336,CBS Sunday Morning,tvshow
2354,1678322325723967,Eva La Trailera,tvshow
8022,448610818546682,Suelta la Sopa,tvshow
1012,1430437297261481,La Querida del Centauro,tvshow
11873,233901156632564,Relaciones Peligrosas,tvshow
5372,212309758786963,NYS Film,government
21761,595433627243550,START-UP NY,government
11278,592274450841889,Battery Park City Authority,government
2071,14062458815,Seamless,company
12912,224566557578217,BioLite,company
15188,376438055808635,New York State Liquor Authority,government
17458,279352494051,Sailthru,company
8038,307274192739368,DASNY - Dormitory Authority of the State of New York,government
10126,159567800792034,New York State Department of Financial Services,government
5107,255259674491575,Yext,company
11260,137136626303203,Federal Trade Commission,government
7197,489495881077392,Strut,tvshow
6715,100619206746669,Delta Co. 1/3 Infantry,government
4839,163420500342690,Bryce Reeves,politician
12080,524783437580870,Outlander,tvshow
17049,254644554548026,Strike Back,tvshow
21640,99612358427,American Family Insurance,company
4025,122534311112187,TNT Drama,tvshow
2088,231569713534960,Real Husbands of Hollywood,tvshow
1296,1819438424949377,Counting On,tvshow
12321,24718773587,Sarah Palin,politician
14782,96027060779,Real Housewives of Atlanta,tvshow
17738,9015511863,AXS TV Concerts,tvshow
10813,22577904575,FRIENDS (TV Show),tvshow
15409,340388882723039,Running Wild with Bear Grylls,tvshow
986,1405070773062495,Marvel's Daredevil,tvshow
3428,325951104827,Monster Energy Military,company
6232,129815299935,Fires Center of Excellence and Fort Sill,government
6543,308439845849864,U.S. Army Marketing & Engagement Brigade,government
15615,276095677287,Georgia National Guard,government
1583,195609547122287,399th Army Band,government
4964,110817985634576,Baumholder Military Community,government
8845,446232052120468,Area 1 Fire and Emergency Services,government
7456,135248143209910,GoArmyEd,government
757,113926241978535,USAG Benelux,government
2824,93336252436,Fort Benning Television,government
12152,452478194846525,미8군 8th Army-Korea,government
6151,19728909942,U.S. Army John F. Kennedy Special Warfare Center and School,government
4009,119106014817733,UW-Madison Police Department,government
590,13614384845,Verizon Careers,company
14946,114570191940571,"James J. Peters VA Medical Center (Bronx, NY)",government
409,82491933861,Eggland's Best Eggs,company
179,194981427216918,Hoka One One,company
3443,131281126958948,Residence Inn by Marriott,company
11463,90409308422,Filtrete,company
20048,160717957288145,Open House,tvshow
7428,238321686238560,Go USA,company
9491,334772243295460,Kesha: My Crazy Beautiful Life,tvshow
3917,121336738335,Red Arrow,tvshow
4195,966442970066961,"Larry Miller, MP",politician
1218,110299672415760,Saving Hope,tvshow
9668,603158273027819,ABC7 Morning Show,tvshow
19628,43322761271,GOGO Vacations,company
8162,211774705524116,The RealReal,company
17748,183474765024084,René Caovilla,company
18639,38150001941,Mulberry,company
8660,177503626130,Valentino,company
7226,141657192616725,Miu Miu,company
6598,67308374942,Flake,company
10829,110998592305221,Dr. Martens,company
17275,106537403849,Saint Laurent,company
20474,301701851577,Fendi,company
14099,111910965518826,Missoni,company
14254,304800692872176,Namshi  نمشي للتسوق أونلاين,company
8115,151441184886657,Shaw,company
9499,31234419961,Dirty Jobs with Mike Rowe,tvshow
18466,134300019970833,Arnott's Tim Tam,company
14741,190779402653,City,company
1476,81828647162,ShopRite,company
10488,94018172953,Morning Express with Robin Meade,tvshow
20399,74296272587,Cheetos,company
10992,6657899956,Domino's Pizza,company
6330,161584150693990,Steven Universe,tvshow
18892,8144744451,Eat24,company
10594,43366709611,Top Chef,tvshow
21780,114219045288187,City of Beverly Hills - Government,government
19695,154423787905266,UPS,company
17299,147702859274,EPA Clean Air Markets Division,government
16741,301442999893950,U.S. General Services Administration Pacific Rim Region,government
18772,174259145987694,Toshiba,company
19001,114651115215103,Umweltbundesamt,government
9870,67341283611,Marks and Spencer,company
7657,147430388619269,George at Asda,company
11435,10150119563765008,Mikado,company
8444,98141626656,Chock full o'Nuts,company
3277,326186297493054,Barclaycard US,company
3954,117917151585263,Ocean Spray,company
21295,199233980199754,Aleve,company
15987,117974248240990,Bisquick,company
20694,163903596981363,General Mills,company
22001,161535053911181,2 Broke Girls,tvshow
17476,21280704526,CSI: Crime Scene Investigation,tvshow
14407,155204307887561,YouthWorks Baltimore,government
16357,193026774055739,Ohio Secretary of State Jon Husted,government
17593,91394656618,Immaculate Baking,company
19846,142108089180868,Charles County Government,government
3278,492659907421647,"Austin Transportation Department, City of Austin",government
21815,362822563774970,Beyond Meat,company
8480,263895247053192,The Last Ship,tvshow
20151,10084673031,Cisco,company
22409,105308192833371,FoodSaver,company
17895,144816778890456,Bon Bon Bum,company
15936,86586603220,The Ed Show,tvshow
11767,44746457369,Rick Santorum,politician
6940,1916219315277733,Michael McCormack MP,politician
11209,213250965551,NSW Rural Fire Service,government
21438,142345815913694,Adam Giles,politician
12593,502649159770974,Tim Watts MP,politician
20488,461713630554622,Sharon Claydon MP,politician
17807,137190849694689,The Voice Australia,tvshow
13576,171325426211785,USFWS Migratory Birds,government
3530,226372510874286,Sam D. Hamilton Noxubee National Wildlife Refuge,government
12993,134503173254693,USFWS Southeast Region,government
17821,134478499924997,U.S. Fish & Wildlife Service Alaska,government
18512,349563795067803,NOAA Digital Coast,government
16521,684176251665713,Ventura Fish and Wildlife Office,government
20024,90245883058,The Library of Congress,government
22357,627272277294804,"National Park Service, Museum Management Program",government
21683,173450049419157,Visit The USA,company
22171,38802554124,U.S. Embassy Ottawa,government
21294,144471488921057,Crocs,company
17502,211043534931,Love GREAT Britain,company
17771,348795161484,UK in Jerusalem,government
16053,121912424511486,المملكة المتحدة والشرق الأوسط,government
17973,108532179193247,UK in Saudi Arabia,government
5874,246973940556,Witness - Al Jazeera,tvshow
22010,540942315944800,Antarctica New Zealand,government
21551,134141375993,World Nomads,company
20766,217649245509,Nature | PBS,tvshow
10905,67430677682,Destination British Columbia,company
21157,160193164093515,NASA's OSIRIS-REx Asteroid Sample Return Mission,government
20071,79209882917,NASA Solar System Exploration,government
21569,92705257022,Air National Guard Recruiting,government
19045,631116826990989,NASA Aeronautics,government
17487,1479331669002277,A.D. The Bible Continues,tvshow
22329,198228890287761,NHTSA,government
